feature	Bifidobacterium.adolescentis	Bifidobacterium.bifidum	Bifidobacterium.longum	Bifidobacterium.pseudocatenulatum	Collinsella.aerofaciens	Bacteroides.caccae	Bacteroides.cellulosilyticus	Bacteroides.dorei	Bacteroides.eggerthii	Bacteroides.faecis	Bacteroides.finegoldii	Bacteroides.fragilis	Bacteroides.intestinalis	Bacteroides.massiliensis	Bacteroides.ovatus	Bacteroides.salyersiae	Bacteroides.stercoris	Bacteroides.thetaiotaomicron	Bacteroides.uniformis	Bacteroides.vulgatus	Bacteroides.xylanisolvens	Bacteroidales.bacterium.ph8	Barnesiella.intestinihominis	Coprobacter.fastidiosus	Odoribacter.splanchnicus	Parabacteroides.distasonis	Parabacteroides.goldsteinii	Parabacteroides.merdae	Parabacteroides.unclassified	Paraprevotella.clara	Paraprevotella.unclassified	Prevotella.copri	Alistipes.finegoldii	Alistipes.onderdonkii	Alistipes.putredinis	Alistipes.shahii	Alistipes.unclassified	Streptococcus.salivarius	Clostridium.bolteae	Clostridium.citroniae	Clostridium.clostridioforme	Clostridium.hathewayi	Clostridium.leptum	Clostridium.nexile	Clostridium.symbiosum	Flavonifractor.plautii	Eubacterium.eligens	Eubacterium.hallii	Eubacterium.rectale	Eubacterium.siraeum	Eubacterium.sp.3.1.31	Eubacterium.ventriosum	Ruminococcus.gnavus	Ruminococcus.obeum	Ruminococcus.torques	Coprococcus.comes	Dorea.longicatena	Lachnospiraceae.bacterium.1.1.57FAA	Lachnospiraceae.bacterium.3.1.46FAA	Roseburia.hominis	Roseburia.intestinalis	Roseburia.inulinivorans	Roseburia.unclassified	Oscillibacter.unclassified	Peptostreptococcaceae.noname.unclassified	Faecalibacterium.prausnitzii	Ruminococcus.bromii	Ruminococcus.callidus	Ruminococcus.lactaris	Subdoligranulum.unclassified	Coprobacillus.unclassified	Acidaminococcus.unclassified	Dialister.invisus	Veillonella.atypica	Veillonella.dispar	Veillonella.parvula	Veillonella.unclassified	Burkholderiales.bacterium.1.1.47	Parasutterella.excrementihominis	Sutterella.wadsworthensis	Bilophila.unclassified	Escherichia.coli	Escherichia.unclassified	Klebsiella.pneumoniae	Haemophilus.parainfluenzae	Akkermansia.muciniphila	C2likevirus.unclassified
HSM5MD8J_P	0	0	0	0	0	0	0	0.000763688063137415	2.64099618376051e-05	0	0.0316941550352793	0.0135395071020789	0	0	0.00814307156659492	0	0.359930365733955	0.0426917033104887	0.0316545400925229	0.00955380369475366	0	0.00185529981909176	0	0	0	0.084718755914731	0	0.0125095185904123	0	0	0	0.174484015370598	0.00327703609801617	0	0.0168451539920858	0.00377222288247127	0.00192792721414518	0	0.0205733602714944	0.000103439017197287	0	0.00039174776725781	0.000349931994348268	0	0.00344870084996061	0.0025683687887071	0	0	0	0	0	0	0.00445448022994273	0.0015251752961217	0.00171224585913807	0	0.00204457121226126	0	0.00128748563958325	0.037233644530717	0	0	0	0.0127890240198603	0	0.0189073318455721	0	0	0	0.0176792686201235	0	0	0	0	0	0	0	7.70290553596817e-05	0	0.0126899866629693	0.00394828929472197	0.000103439017197287	0.000332325353123198	0	0	0.0603929802321436	0
HSM5MD7Z_P	0	0	0.000856891960795422	0	0	0.0823914603516326	0	2.12452552263328e-05	0	0	0.00143405472777746	0.0601158102468227	0	0	0.107568268086794	0	2.59664230544067e-05	0	0.131503408683172	0.280198950012275	0.00595929409098635	0	0	0	0.0214765924499084	0.0128439370762752	0	0.00600178460143901	0.0122030385436141	0	0	0	0.0228445508280928	0	0.0933882405151738	0.0152682567559912	0	0	0.000279729193813382	0	0	4.48510943667026e-05	0	0	0.000472116782807395	9.32430646044606e-05	0	0	0.00242313938775896	0	0	0	0.00101032991520783	0.000210091968349291	0.000885218967763866	0.00048391970237758	0	0	0.000145175910713274	0.00885927142938077	0.000369431382546787	0	0	0.000941872981700754	0	0.0980551149132249	0	8.26204369912942e-06	0	0.0155597888693747	0	0	0.00519800577870942	7.31781013351463e-05	0	0.0011236379430816	0	0.000487460578248636	0	0.00101387079107888	0.00183181311729269	0.00222603063093687	0	0	0.0039516174720979	0	0.000151077370498366
CSM5MCWK_P	0	0	2.40968500597602e-05	0	0	0.0498792747812006	0.0995163762193006	2.53016925627482e-05	0	0.000459044993638432	0	0	0.00364103404402976	0	0.000283137988202182	0	0.0144894359409338	0.107955093110229	0.0856353857423758	0.257344719898215	0.000384344758453175	0	0.0115098604310445	0	0.0134930311909627	0.0239751609669584	0	0.00803750433743301	0	0	0	0	0.000328922003315727	0.00659771754636234	0.117426360026217	0	0	0.000192774800478081	0.000220486178046806	0	0	1.32532675328681e-05	0.000181931217951189	0	0	0.000215666808034854	0.00129882021822107	3.61452750896403e-06	0.00864956432895092	0.0267523229363458	0	0.000791581524463122	0.000142171415352585	2.89162200717122e-05	0.00185545745460153	5.18082276284844e-05	6.38566526583645e-05	0.000937367467324671	0.000442177198596599	0.000892788294714115	0.0102242934803562	0.00436032501831361	0	0.00423261171299688	0	0.0717712630604927	0.0018385896595597	0	0	0.0536251301229903	0	0	0	0	8.31341327061727e-05	0.000153014997879477	0.000703628021744997	0.00046024983614142	0.000356633380884451	0	0.00639409916335737	0.000113255195280873	0.000426514246057755	0.000115664880286849	0.00140123183097506	0	0
HSM5MD3L_P	0	0	0.00863514189445449	0	0	0.0455117599529492	0.000329795361977893	0.00052217598979833	0	0	0	0.00755781037866004	0.00506785539572695	0.00021436698528563	0.00138514052030715	0	0	0.0250424611528547	0.0420379154734487	0.137365264853159	0.0238387080816353	0.000901440656072907	0	0	0.0190236957967581	0	0	0.00111031105199224	0	0	0	0	0	0.0605284421016759	0.0587475471469953	0	0	0.0061451869115214	0.0152090627765472	0.000340788540710489	0	0.00104435197959666	0.00242949249990381	0	0.000483699864234243	0.000115428376692262	0	0	0.0777162770500904	0.000197877217186736	0	0	0.00362225239239052	0.000131918144791157	0.0403614557167278	0.0241959863904447	0.000516679400432032	0	0.0126751350786837	0.00279776398744579	0	0.000280326057681209	0	0.00270981855758502	0	0.18369052003232	0.0107018594961826	0	0	0.0325837817634158	0	0	0.044973094195052	0	0.00198976535059995	7.14556617618768e-05	0.000401251023739769	0.053212481655133	0.00602975853482914	0	0.026817859518169	0.00379814325211206	0	0	0.00666736290131973	0	0.000269332878948612
HSM5MD8F_P	0	0	0.00786999927129636	0	0	0	0	0.0216875061618322	0.354336429609372	0	0	0	0	0.0240879416694172	0.0339725921702938	0	0.030734147481043	0	0.00240472199956278	0.0540376611185172	0.00458225992430055	0	0	0	0	2.78621978558967e-05	0	0	0.113309128941965	0	0	0	0	0	0	0	0.00237685980170688	0	0.00169745082322078	0.000105019053456841	8.57298395566053e-05	0.00199964850765782	0.0418833131153795	0	0.000891590331388695	0.000591535892940576	0.00438293804733144	0	0.00664834905761474	0.00016288669515755	0.000135024497301653	0	0.00435293260348663	0	0.0399436754954113	5.35811497228783e-05	0.000210038106913683	0	0.00585106154973831	0.00704913605754187	0	0.0181790124779781	0	0.000685838716452842	0.000702984684364163	0.150072227389826	0	0	0	0.0284644499787819	3.85784278004724e-05	0.00440651375320951	0	0	0	0.000135024497301653	8.57298395566053e-05	0.00201036473760239	0.00145740727246229	0	0.00378711566241304	0.0236185707978448	0	0	0.000885160593421949	0	0
HSM5MD8H_P	0	0	0.000381845267254005	0	0	0.0205467923741481	0	0	0	0	0	0	0	0.188968188772242	0.0860433042678745	0	0.205179027651124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00347428950402822	0.0025473098749708	0	0.00789816789635916	0	0	0	0	0	0	0.00183637427870183	0	0	0	0.00190168991652159	0.00128119135723383	0.227660167760704	1.25606995807238e-05	0	0	0.00330597612964652	0.00132892201564058	0.00938535472671686	0	0.0126762580168665	0.00210266110981317	0.000396918106750874	0.00264025905186815	0	0.00234382654176307	0	0.000577792180713297	0	0.153024490852043	0.026706559448535	0	0.0105107934091497	0.0182883785895339	0	0	0.00277842674725612	0.000369284567673281	0.000125606995807238	0.000439624485325335	0.000781275513921023	0.000999831686625618	0.000396918106750874	0	0.000841566871908498	8.79248970650669e-05	0	0	0.000746105555094997	0.00141433477278951	0
CSM5MCXF_P	0	0.00050940210746929	0.000647668393782383	0	0.00118617919310706	0.0111231588752401	0	0	0	0	0	0.0349340688129475	0	0	0.0795904407055947	0	0.0135064330209	0.0225410432555161	0.168823135588287	0.0885777493159457	0.000138266286313093	9.09646620480876e-05	0	0	0.0179600628747744	0.0290177271933399	0	0.0442670431390813	0	0	0	0	0	0.0156277289398614	0.0458243581533446	0	0	0	0	0	0	0	0	0	0	0.00166283402223904	0.0041952902136578	0	0.22030185713454	0	0	0	0	0.00472288525353671	0.000389328753565815	2.9108691855388e-05	0.00093511672585434	0	0.00543968679047564	0	0	0.00427533911626012	0.00200849973802177	0.00466466786982593	0.00144815741980555	0.114044216102928	0	0	0	0.0468868254060663	0.00169921988705828	0	0	0	0	0.000174652151132328	0.000676777085637771	0	0	0	0.000462100483204285	0.00908918903184491	0.00137902427664901	0	0.00114979332828783	0	0
MSM6J2JH_P	0.000163331825654943	0	0	0	0	0.012860137701293	0.00393252780230747	0.00573276759496579	0.00206228865579702	0.0101911879787776	0	0.00833530767408301	0.000222562048145197	0.0326484165787188	0.00494123643986876	0	8.97427613488696e-06	0.00837120477862256	0.0159401092707862	0.0141452540438088	0.000109486168845621	0.000281792270635451	0.0402245004917903	0	0.00715070322427793	0	0.0163816436566227	0	0.00970837192272071	0	0	0.530365360730004	0.00121870669911765	0.000931529862801266	0.0113865615599446	0.00815223244093131	0	0	0	0	0	0	0	0	0	0	0.0130539820658066	0	0.0219744125438842	0.00718839518404446	0	0.000827428259636578	0	0.000777172313281211	0.00046127779333319	0	0.000127434721115395	0.000229741469053106	0.000822043693955646	0.0026671548672884	0.0105519538794001	0.00642019714689813	0	0.000685634696705364	0	0.0899922462254195	0.00480662229784546	0	0.00171767645221736	0.0771033908404948	0	0	0	0	0	0	0	0	0	0.0146926848880369	0.000434354964928529	0	0	0	0	0	0
CSM5MCYU_P	0	0	0.000810687122714494	0	0	0.00205286900429315	0	0.018170723734391	0	0	0	0	0	0	0.00406651121232593	0	0.0057053195894262	0	0.0119336631289908	0.00793688844334997	0.000191775448384074	0	0	0	0	0.00653344084381197	0	0	0.00030073877132957	0	0.00242334430230784	0.387351537472487	0	0	0	0	0	0	0.000453287423453266	0	0	0	0.00536535402183625	0	0.000152548652123695	0.00154727918582605	0.00241898576939002	0	0.153446509904766	0	0	5.66609279316582e-05	0	0	0.00205722753721097	0	0	0	0.000706082332686818	0.00118987948656482	0.000998104038180748	0.00286355612700765	0	0.0216619086015647	0	0.0628064593457842	0	0.000431494758864166	0	0.00596247303157757	0	0	0	0	0	0	0	0	0	0	0	0.000296380238411751	0.000880423649399612	0	0	0.281970928585438	0.00725695730817007
ESM5MEB9_P	0.00261324630623786	0.00358527118683021	0.00767886136545837	0	0.00219820925708368	0.0352335360751014	0	0.0199799105845263	0	0.000325810843147089	0	0	0	0.00216441145177797	0.0820827018776709	0.000263622881384574	0.00208194480683202	0.0332597442452477	0.00439641851416736	0.156888060316915	0.00522243687583903	0	0	0	0	0	0	0.00501965004400474	0.0311237229499265	0	0	0.186781543153714	0	0.000489392220826748	0	0	0	0	0.00147223239911693	0	0	0	0.00117886744906333	0	0.000738144067876808	0	0	0.00204138744046517	0.0126457868331862	0	0	0.00106530682323613	0	0.0154820986544418	0.11961989636241	0.00325675651925867	0.00528056910096486	0	0.00807632355585358	0	0	0.0192633971120451	0	0	0	0.120689258922283	0	0	8.5170469370401e-05	0.0184792880289526	0	0	0	1.48710343345145e-05	0	0.00054482062152812	0.000686771403812122	0	0	0.0197527893328719	0.0026767861802126	0.0181291427659853	0.00356634441585901	0	0.043865495550181	0	0
HSM6XRQC_P	0	0	0.000385742307723874	0	0	0	0	0	0	0	0	0.551275001436275	0	0	0.0205920734059404	0	0.0668236993508039	0.00848633076992523	0	0.00837963608906544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000828935597449176	0	0	0	0	0	0.0209860229968074	8.20728314306115e-05	0	0	0	0.0241458270068859	0	0	0	0.0145761348620766	0	0.00279868355178385	0	0	0	0	0	0	0.00121467790517305	0	0	0	0	0	0	0	0.000574509820014281	0	0	0	0.00288075638321446	0.00379997209523731	0.0586902817560303	0	0	0	0	0	0.00782974811848034	0.0012885434534606	0.0112275633397077	0.00376714296266507	0	0.18936664395985
HSM6XRQE_P	0.102705037101017	0	0	0	0	0	0	0.0144674335518825	0	0	0	0	0	0.0550626202347768	0.0310745553767029	0	0.082924371507466	0	0.00828393074476856	0.0958017614803764	0	0	0	0	0	0	0	0	0.0152722704251894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.149961394003638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22061036734587	0	0	0	0.0355764071558504	0	0	0	0	0	0	0	0	0	0	0	0.121229371965503	0.0670304791069582	0	0	0	0
CSM67U9V_P	0.000781262280908591	0	0	0	0.000273520396132987	0.0501281144384186	0	0.0114847127249862	0	0.000580051874557887	0	0.0496738190678299	0	0	0.0456527548534151	0	0	0.024461211978307	0.284582252613377	0.0390190992690403	0.102356362493123	0.0369001021771595	0	0	0.0338850899944982	0.000951033561266997	0	0	0.015661400613063	0	0	0	0.00442820089601509	0.0829316984987817	0.0836249312269119	0	0	0	0	0	0	2.67232570934528e-05	0	0	0	0.000504597972176374	0.00802483690953392	0	0.00268804527234143	0	0	6.28782519845948e-05	0	0.00127642851528728	0.000672797296235165	0.000660221645838246	0	0	0.000583195787157117	0.00373496816788493	0.000572192093059813	0.000638214257643638	0	0.0114862846812859	0	0.0451261494930441	0	0.00366108622180303	0	0.0443527469936336	0.000267232570934528	0	0.00238780161911499	0	0	0	0.000132044329167649	0	0	0	0	0.00361707144541382	0.00214886426157353	0	0	0	0
HSM67VDX_P	0	0	0.038742839574713	0.0509643150701464	0.00923470949857649	0.0674963380038341	0.00267424177940618	0.0511358222626499	0	0	0	0.0143113223966796	0	0	0.0124234728554931	0	0.124699703610163	0.00837336226511455	0.00394339500393196	0.00010290431550209	0.00143811956973292	0	0	0	0.00682598626163867	0.0263371526502943	0	0.038516704165338	0	0	2.54084729634791e-06	0	0.00294230116917088	0.0191745041218895	0.0668738304162289	0.00483269155765373	0	0	0.00514013408051183	0.000179129734392528	0	0.000839750031442985	0.00744976427289208	0	2.54084729634791e-06	0.00035317777419236	0.00424448540854919	0.00328531555417785	0.0695061482152453	0	0.000670783686235849	0	0.0656516828666856	0.00466626605974294	0.156345956686176	0.0144523394216269	0.0135427160895344	0	0.0183665146816509	0.00531164127301531	0.000534848355881236	0.000956629007074989	0	0.00559621617020628	0	0.00996266224898017	0	0	0.00879895418725282	0.0222692561288413	0.000118149399280178	0.0191567181908151	3.81127094452187e-05	0	0	0	0	0.000482760986306104	0.00104682908609534	0	0.00211017367961694	0.00571055429854193	0.000382397518100361	0	0.000157532532373571	0	0.00162360142236632
HSM67VDR_P	0.00011385598094226	0.0015998225014451	0.00137794930781402	0	0.000446665771388868	0.00285223829180996	0	0.00369594030443338	6.13070666612172e-05	0.00393241041869807	0.0128715646147289	0.000922525384044982	0	0.0901359849126228	0.048289532840152	0	0.0715716212507809	2.91938412672463e-06	0.0199452323537826	0.131372285702608	0.00668538965019939	0	0	0	0	3.79519936474201e-05	0	0.018149811115847	0.0242746790137153	0.0383373523521478	0.182645429120273	0	0	0	0.0269575930261752	0.00253402542199698	0	0	0	0	0	0	9.05009079284634e-05	0	0	0	0.000326971022193158	0.000283180260292289	0.0171688980492675	0.000160566126969854	0	0.000350326095206955	0.00058679620947165	0.000826185707863069	0.00348282526318248	0.000890412158651011	0.00136627177130713	0	0.000729846031681157	0.000563441136457853	0.0622908991119233	0.0736940135109097	0	0.000788233714215649	0.000470020844402665	0.0560696915378732	0	0	0	0.0197000040871378	0	0	0.00186548645697704	7.59039872948403e-05	0.000242308882518144	0.000922525384044982	0.00108017212688811	0	0	0.0462021731895439	0.00011969474919571	0.00035324547933368	0.000145969206336231	0	0.0199510711220361	0	0.000388278088854375
PSM6XBRM_P	2.78054205935726e-05	0	0.000171222853128842	1.75613182696248e-05	0.000120002341509103	0	0.0264824679505942	0.0151773693145232	0	0.228219575016098	0	0.109649944389159	0	0	0.0206725984897266	0	0.000128783000643915	0	0.194181349879998	0.115319323303869	0.0109889949072177	0.00068050108294796	0	0	0.0586269975999532	0.00290200784405549	0	0	0.0209389451501493	0	0	0	0.00972897032137213	0.00196101387344143	0.0518688169525259	0.00758502604928877	0	0.000327811274366329	0	0	0	0	0	0	0	0	0.0105294737458292	0	0.0141178364455892	0	0	0	0.00252882983082597	0.00271322367265703	0.00547620441374466	0.000700989287595856	0.000156588421237488	0	0.000193174500965872	0	0	0.000728794708189428	3.07323069718434e-05	0.000771234560674355	0.000591231048410701	0.0237121699935608	0.00251565884212375	0	0	0.00719428671778962	0	0	0.0438667095943336	0.000348299479014225	8.92700345372593e-05	0.0003307381607446	0.00122343850611719	0	0	0	0.00123368260844114	0.000724404378622022	0	0	0.00444594040859334	0	0
CSM79HG7_P	0	0	0.0191898791787855	0	0.000323564759175372	0	0.0333413928218403	0.0025600728198491	0	0	0.0227206462761607	0.0390268878759218	0	0	0.00471480077655542	0	0	0.0203205780075522	0.173604938096017	0.00619395396135712	0.0168644797007559	0	0	0	0.0401326971078288	0.00118403367918021	0	0.0678774862929434	0	0.00460457541903414	0.0031929797114229	0	0	0	0.211984696453588	0.0633546909778767	0	0.000288008192233024	0	0	0	0	0	0	0.000739576592400851	0	0	0.00177782834711743	0.00315386748778632	0.0129923695607342	0	0.00488902795457293	0	0.00101691781455117	0.000896025486947184	0.00509525604283855	0	0	0	0.00157871157224028	0.000721798308929676	0	0.000899581143641419	0.0221766308019428	0	0.0805249571543368	0.00921981780815099	0	0.000640018204962274	0.122197253610769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSM6XBVY_P	0	0	0	0	0	0.0201235382560767	0	0	1.75032949952829e-05	0	0	0.00154904160708253	0.00967757180289189	0	0.0430808599718897	0	0.199548064923222	0.030259696387845	0.0494188030896816	0.00023454415293679	0.00833681940625323	0.0117569632483315	0	0	0.0222851951879941	0.0696246068322362	0	0.0131187195989645	0.0869196126170752	0	0	0	0	0	0.119052161569415	0.0101274064842707	0	0.00599662886538391	0.0150370807304475	0	0.000250297118432545	0.00018378459745047	0.000658123891822636	0	0.00032731161641179	0.000250297118432545	0	0.000204788551444809	0	0.00301231706868818	0.000126023723966037	0	0.00102219242772452	0.00538226321104948	0.00127599020515612	0.00345690076156837	0	0	0.00107295198321084	0	0	0	0.0013302504196415	0	0	0.105760159349998	0.0525606445413349	0.000248546788933017	0.0051547203761108	0.0124780990021372	0.000236294482436319	0.0512006385202014	0	0.00141251590611933	0	0.000586360382341976	0.00518972696610137	0	0.00029580568542028	0	0.00221591714640281	0.000127774053465565	9.62681224740557e-05	0	0.020051774746596	0.00766644320793389	0
MSM79HF1_P	0	0	0	0	0.00766181901892684	0.0325264485391999	0	0.0127413397924152	0.0667193802484211	3.00267237841679e-05	5.75512205863218e-05	0	0	0.027724674960715	0.00655833691985867	0	0.00337300197175486	0.00332796188607861	0.0623429852568786	0.00137872706708971	0	0.00353814895256779	0.0102791484421135	0	0.0151159531983465	0.0376059693126883	0.00314279708940957	0.0100014012471099	0	0.00106094424037393	0.00116603777361852	0	0.001073455375284	0.0157490166247961	0	0.00240714235669746	0	0	0	0	0	0	0.00155888740979472	0	0	0	0.00498693837515389	0.00167899430493139	0.220601335188318	0.044161804005565	0	0.00102591306262574	0	0.0120081872866851	0.0159867281880874	0.00642321666282992	0.00771186355856713	0	0	0.0261933120477225	0.00204682167128745	0.00846002942618931	0	0.00270991182152115	0	0.137322216772928	0.0709256238051866	0	0.0166623294732312	0.0407287485862418	0	0	0	0	0	0	0	0.00204181721732342	0.00266987618980893	0	0.00245468466935573	0.0185339952557776	0.0054898859985387	0	0.0205858213810291	0.0014487894225861	0
HSM7CZ2X_P	0	0.0162732657786331	0.0059035190586443	0.00220905874452496	0.00176403965080033	0	0	0	0	0	0	0	0	0	0.156083431057121	0	0	0	0	0.00073568471800423	0.0235699752433072	0	0	0	0	0.193442984434355	0	0.081576810896954	0	0	0	0	0	0	0	0	0	0	0.0211223702278217	0	0.00250373354982911	0.000424973188601898	0	0	0	0.00128293792785479	0	0.00206272363712903	0.325737939882331	0	0	0	0.00245161419651001	0.000441009912700083	0.0089144140080785	0.00590151446813202	0.00781389381684056	0.000567299114973289	0	0.00105040542843111	0	0	0.00210682462839903	0	0	0.0351444808611721	0	0	0	0.00137314450090708	0.000535225666776919	0	0.00241954074831364	0	0	4.00918102454621e-05	0	0.0268174118731896	0	0	0	0.066367982680338	0.00250573814034138	0	0.000855960148740616	0	0
MSM79HBX_P	0	0	0.0270154216847855	0.0290362362786079	0.000278803221907014	0.00865104011917311	0.00572462381915643	0.000991074226778948	0	0	0	0.000586097284008905	0	0	0.0271456655256764	0	0.10703805155214	0.110029589772602	0.0072936550898886	0.0306113727293818	0	0.0044893423907071	0.000866935565929839	0.00439572963006679	0	0.393995758934931	0	0.0527589308608711	0	0	0	0	3.05259002087972e-05	8.14024005567924e-06	0.00249294851705177	0.00134517466920099	0	0.00138994598950723	0	2.44207201670377e-05	0	0	0	0	0	2.64557801809575e-05	0.00316655338165922	0.00134720972921491	0	0.00139198104952115	0	0	0	0.000655289324482179	0.00209407675432349	7.32621605011132e-05	0.000256417561753896	0.00112945830772549	0.000307294062101891	0.000146524321002226	0	0	3.45960202366368e-05	0.00299357328047604	0	0.0783009690955786	0	0	0	0.00768642167257512	0	0	9.56478206542311e-05	0	0	0.00011192830076559	0	0	0	0.0642020733191422	0.000895426406124717	0	0.000154664561057906	0.000925952306333514	6.51219204454339e-05	0.017739618141339	0
CSM79HQR_P	0	0	0	0	0	0.00788117884421386	0	0	0	0	0.0216799971177403	0	0	0	0.0125918720276697	0	0.0186716385646347	0.00174736993803142	0.0195903588413316	0.0928898256232887	0	0	0	0	0	0.00481877792189076	0	0.0143302349041649	0	0	0	0	0	0	0	0	0	0.00215268770716242	0	0	0	0	0	0	0	0	0.0949974780227699	0.00477374261420954	0.0499261420954028	0	0	0.00356679636835279	0	0.00404417062977374	0.0117902435509439	0	0.000846663784406975	0.000729571984435798	0.00288225969159821	0.0117812364894077	0	0	0	0.000234183599942355	0.00228779363020608	0.414541000144113	0	0	0.0129881827352644	0.00201758178411875	0.00111687563049431	0	0	0.0127269779507134	0.000990776768986886	0.0137898112119902	0.0285253638852861	0	0	0	0	0.0137898112119902	0	0	0.115299394725465	0	0
HSM7J4JT_P	0	0.00280324432698442	0.000127585892645585	0	0.00222242473951214	0	5.46796682766791e-05	0	0	0.0212448737810991	0	0.0012053829095659	0	0	0.0158206506880525	0	0	0.00356511437163948	0.0125082778942252	0.0218633615844953	0	0	0.0452686898143929	0	0.00712172301710258	0.00230140648257845	0	0.0664661745496522	0	0	0	0.502323885901759	0.000195631702056563	0	0	0	0.000404629545247425	0	1.45812448737811e-05	0	6.19702907135697e-05	0	3.0377593487044e-05	0	0.000527355022935083	0	0	0	0.00182387071296212	0	0	0.00606579786749294	1.94416598317081e-05	0.000102068714116468	0.000722986724991646	0	0	0.000386402989155199	7.65515355873508e-05	0.000201707220753972	0.0011725751085999	0.0373620097815851	0	0.00207053677207692	0	0.191743370090221	0	0	0	0.0379209575017467	0	0	0.00344238889395182	0	0	0	0	0.0025310610893405	0.000341444150794374	0	0.00192472432333911	0.00284820316534524	0.00311188067681278	0	0	0	0
HSM7J4JV_P	0	0	0	0	0.00156370502353536	0.00915884370927851	0.000148924287955748	0.000494641384995878	0	0	0.00968273807940856	0	0	0.0167460043081669	0.00686913278195889	0	0.0199345796877909	0	0.00687445150652873	0.0166289923676302	0.00171794803606095	0	0	0.00278435231231551	0.00928383373666995	0.000555806717549132	0	0.0363534824349121	0	0.005113953673909	0.00439858521926442	0.669060979177193	0.00398106534053134	0.00160093609552429	0.0410711911283674	0.00860569635401431	0	0.000630268861527006	0	0	0	0	0	0	0	0	0	0	0.0369917293832939	0	0	0.00329494987102093	0.00273648379118687	0.000162221099380369	0.000792489960907374	0	0.000593037789538069	0	0.000885567640879717	9.30776799723426e-05	0	0.00252107544610802	0.000686115469510411	0.000699412280935032	0.000491982022710954	0.0662766268648778	0	0	0	0.00195197191713427	0	0	0	0.00515118474589793	0.000401563705023535	0.00140946201100976	0.000242001967928091	0	0	0	0	0	0	0	0.000648884397521474	0.000710049730074728	0
HSM5MD5X_P	0.00203859759024295	0.000109038780390551	0.000208456491923113	0	0.00213801530177551	0.012486009362369	0.000326047333520766	0.00229302141115424	0	1.17590841597653e-05	0	0.0378343187802195	0.00131274139529017	3.74152677810715e-05	0.0492267333157303	0.00037201466250894	0.0180437801393345	0.00447165900366349	0.0167043135527721	0.249509592740155	0.0383976858122374	0	0	0	0	0.00112887207933747	0	0.00143674628279315	0.00179700186114232	0	8.87276350236839e-05	0.00203218354433763	0.000307874203455674	0	0	0.00200118232246188	0.000541986879000093	0.00293656401698867	0.000437224129213093	0.000116521833946766	0.000525951764236777	0.00390615395634387	0.000125073895153868	0.0107168017001498	0.00139291696910675	0.00067668184301195	0.00111925101047948	8.55206120710206e-06	0.00207280583507136	0	0	0	0.00183441712892339	0.000443638175118419	0.0120167150036293	0.000369876647207164	0.0143845669503457	0.00280828309888214	0.00108504276565107	0.000568712070272287	0.00744991431903678	0.00615962208441526	0.0103501320758953	0.00215832644714238	0.00019562840011246	0.304795461421117	0.000625369475769338	0.000245871759704184	0.000569781077923175	0.0144893297001327	0	0	0.000563367032017848	0.0104206865808539	0.0019039026262311	0.00842805631959908	0.0431430107745281	0.000377359700763378	0.000304667180503011	0.0536844952199323	0.000521675733633226	0.00535893535390033	0.000493881534710144	0	0.00566787856500689	0.0196911209293525	0
MSM6J2JF_P	0.0183839722986616	0.00567807660606272	0.00232116457263969	0	0.00294152278862466	0.0302078472588671	0.0023429697823404	0.00364910184341243	0.000439374975469139	0.000449187319834455	0.000258391734953315	0.0128498100766235	0.0233730042781821	0.00026384303737849	0.0701800674217084	0.00777355725830015	0.00192212923511685	0.023492932931536	0.0900108153840116	0.106608941008186	0.0103236765327972	0	0	0	0.00509696776753902	0.00460417002830316	0	0.025480477795755	0	0	1.52636467904912e-05	0.00971640144263267	0.0088812619110958	0.000166809854210368	0.0010968020479453	1.96246887306315e-05	0.010100173133365	0.000119928653353859	0.00143151201685107	3.8159116976228e-05	0.000244218348647859	0.00136282560629386	0.00205187023283603	0.000657427072476156	0.000393584035097666	0.00596590537411198	5.77838057068595e-05	0.00121236965935901	0.0240903956773352	0.000810063540381068	0	0	0.000815514842806243	0.000928901933249892	0.00722624649481254	0	0.00101721303253773	0	0.000577838057068595	0.000588740661918946	0.00250432833412559	0.00139989446278505	0	0.0184820957423148	0.000203878710701561	0.0233130399515052	0.0130885771228462	0	0	0.057924449309429	1.85344282455964e-05	0	0.00693187616385307	0.00106082345193914	0.000223503399432192	0.00505335734813762	0.00239203150416698	0.00145222696606673	0.00019297610585121	7.52279734674208e-05	0.000129740997719175	0.0121138842492248	0.000657427072476156	0	0.000164629333240298	0.322218854528724	0.0021598060208545
