feature	Bifidobacterium.adolescentis	Bifidobacterium.bifidum	Bifidobacterium.longum	Bifidobacterium.pseudocatenulatum	Collinsella.aerofaciens	Bacteroides.caccae	Bacteroides.cellulosilyticus	Bacteroides.dorei	Bacteroides.eggerthii	Bacteroides.faecis	Bacteroides.finegoldii	Bacteroides.fragilis	Bacteroides.intestinalis	Bacteroides.massiliensis	Bacteroides.ovatus	Bacteroides.salyersiae	Bacteroides.stercoris	Bacteroides.thetaiotaomicron	Bacteroides.uniformis	Bacteroides.vulgatus	Bacteroides.xylanisolvens	Bacteroidales.bacterium.ph8	Barnesiella.intestinihominis	Coprobacter.fastidiosus	Odoribacter.splanchnicus	Parabacteroides.distasonis	Parabacteroides.goldsteinii	Parabacteroides.merdae	Parabacteroides.unclassified	Paraprevotella.clara	Paraprevotella.unclassified	Prevotella.copri	Alistipes.finegoldii	Alistipes.onderdonkii	Alistipes.putredinis	Alistipes.shahii	Alistipes.unclassified	Streptococcus.salivarius	Clostridium.bolteae	Clostridium.citroniae	Clostridium.clostridioforme	Clostridium.hathewayi	Clostridium.leptum	Clostridium.nexile	Clostridium.symbiosum	Flavonifractor.plautii	Eubacterium.eligens	Eubacterium.hallii	Eubacterium.rectale	Eubacterium.siraeum	Eubacterium.sp.3.1.31	Eubacterium.ventriosum	Ruminococcus.gnavus	Ruminococcus.obeum	Ruminococcus.torques	Coprococcus.comes	Dorea.longicatena	Lachnospiraceae.bacterium.1.1.57FAA	Lachnospiraceae.bacterium.3.1.46FAA	Roseburia.hominis	Roseburia.intestinalis	Roseburia.inulinivorans	Roseburia.unclassified	Oscillibacter.unclassified	Peptostreptococcaceae.noname.unclassified	Faecalibacterium.prausnitzii	Ruminococcus.bromii	Ruminococcus.callidus	Ruminococcus.lactaris	Subdoligranulum.unclassified	Coprobacillus.unclassified	Acidaminococcus.unclassified	Dialister.invisus	Veillonella.atypica	Veillonella.dispar	Veillonella.parvula	Veillonella.unclassified	Burkholderiales.bacterium.1.1.47	Parasutterella.excrementihominis	Sutterella.wadsworthensis	Bilophila.unclassified	Escherichia.coli	Escherichia.unclassified	Klebsiella.pneumoniae	Haemophilus.parainfluenzae	Akkermansia.muciniphila	C2likevirus.unclassified
MSM79H8D	-9.19255900050734	-18.7776389938191	-10.0407722193861	-16.7972393271908	-9.41297006870762	-18.6466782360422	-18.0407896527093	-4.33902264431042	-5.38512683190776	-4.0977038082757	-5.80271565343183	-16.7397509487973	-17.6675135286184	-3.94739475306528	-4.50889621135751	-15.9566289619851	-15.4041769502496	-15.8736622335508	-2.27298091190895	-13.2521738568046	-14.764767945128	-9.10141111244915	-4.88492293337261	-10.554511223334	-6.44514100083623	-4.2978684758149	-16.0183707269416	-3.90068244748454	-15.2703034387695	-12.1362827675802	-19.5862588965782	-16.7627518532167	-7.82465148612201	-4.30103487596983	-3.49403394096299	-6.62281723672495	-13.836849603725	-17.7956386002183	-10.1249533063165	-12.7927422381673	-15.5741019516919	-17.2032923810023	-12.004246343361	-18.0511664480929	-14.7667470296343	-10.5572936640054	-16.0497651183291	-9.50801276123415	-4.50847545335147	-11.7796860853418	-18.1652423357491	-10.9123238539199	-13.199062520345	-9.64632398960958	-8.23480865151183	-10.8225578926028	-9.62136070450544	-13.7523158283631	-8.39108695080917	-12.2886997328297	-18.3821117428709	-8.72157244228773	-16.0770755831465	-6.65728945398209	-11.2431850735773	-4.47977679838897	-7.72939618727999	-17.8850698784898	-17.6675135286184	-3.8513210978223	-17.3805557625182	-19.4983447639556	-15.6793683009696	-11.199062520345	-19.1314668074696	-12.4655774949138	-12.6552387144173	-18.2540967005496	-19.7164293081908	-6.03482195153423	-7.53792833913844	-15.8953951022036	-16.4572739898118	-14.0777614989184	-13.2703212035148	-16.3497304458492	-16.9501229871399
MSM79HBZ	-18.1841247123031	-18.7776389938191	-17.6796664111482	-16.7972393271908	-17.136413763737	-18.6466782360422	-18.0407896527093	-18.4526273491019	-18.4869855562557	-17.6935433505647	-19.7164293081908	-1.5762360034214	-17.6675135286184	-19.5062126515944	-15.6121264769887	-15.9566289619851	-19.2646289118694	-19.3859045190663	-18.4402284402118	-17.4402284402118	-14.764767945128	-14.4243342784598	-15.2404219279857	-15.9626600744079	-9.59404290926021	-18.4267500001292	-16.0183707269416	-14.7569940681854	-15.2703034387695	-12.1362827675802	-19.5862588965782	-16.7627518532167	-15.99960663352	-17.9064972291286	-14.4899917545868	-16.6369707029974	-13.836849603725	-17.7956386002183	-17.2994680044829	-19.4869855562557	-19.1314668074696	-6.94686251040629	-17.8844305052041	-5.0712158423982	-19.5862588965782	-16.2060575109875	-16.0497651183291	-19.0777614989184	-15.8432077832234	-18.6466782360422	-18.1652423357491	-17.6080550435583	-11.160641801438	-17.8552659394907	-13.5792590926839	-18.4534287309697	-18.7356133145492	-13.7523158283631	-17.1183003453245	-18.4140272635307	-18.3821117428709	-15.9773363165653	-16.0770755831465	-19.2048146930997	-10.3008194594863	-2.56853087530586	-15.7970138592133	-17.8850698784898	-17.6675135286184	-9.96133299321462	-6.91412110920869	-19.4983447639556	-15.6793683009696	-10.4236762072718	-9.02678605470324	-6.92117586674264	-2.09126662851614	-18.2540967005496	-19.7164293081908	-18.8432077832234	-14.9114555230251	-2.54893387753006	-7.03594605398872	-5.40377664983412	-17.4821997744315	-16.3497304458492	-16.9501229871399
MSM79HCG	-18.1841247123031	-18.7776389938191	-17.6796664111482	-11.0179180157171	-13.9047708580891	-18.6466782360422	-18.0407896527093	-2.11531450744258	-18.4869855562557	-17.6935433505647	-19.7164293081908	-16.7397509487973	-17.6675135286184	-19.5062126515944	-15.6121264769887	-15.9566289619851	-19.2646289118694	-1.7984335502754	-14.4408237583293	-15.2391898971597	-14.764767945128	-14.4243342784598	-15.2404219279857	-15.9626600744079	-9.59404290926021	-18.4267500001292	-16.0183707269416	-14.7569940681854	-13.4408237583293	-12.1362827675802	-19.5862588965782	-15.7627518532167	-15.99960663352	-17.9064972291286	-2.75256251972964	-5.74690127024829	-13.836849603725	-14.1777893524955	-17.2994680044829	-19.4869855562557	-19.1314668074696	-17.2032923810023	-7.87858133410823	-18.0511664480929	-19.5862588965782	-8.89470099947151	-5.21615878991669	-13.1333952331371	-4.96493836608535	-18.6466782360422	-18.1652423357491	-7.65324763745966	-16.6504890801459	-13.4408237583293	-9.14712221624857	-11.9172618022723	-11.613004733712	-13.7523158283631	-17.1183003453245	-13.270898756887	-6.18414329247892	-7.14689235963359	-16.0770755831465	-19.2048146930997	-9.6542273964385	-2.49046835077355	-15.7970138592133	-17.8850698784898	-17.6675135286184	-9.08944277765498	-17.3805557625182	-19.4983447639556	-6.46640916852378	-8.49070532882673	-9.23137039270036	-6.07778412807279	-8.75502373858441	-18.2540967005496	-19.7164293081908	-18.8432077832234	-9.1243159392262	-15.8953951022036	-16.4572739898118	-14.0777614989184	-8.28347682296647	-9.54358333275451	-16.9501229871399
MSM9VZL5	-10.9250120696694	-18.7776389938191	-9.88050380852989	-16.7972393271908	-13.8337873096229	-5.95666861329277	-18.0407896527093	-5.2937162664004	-18.4869855562557	-14.6482316564668	-9.02744303211859	-16.7397509487973	-17.6675135286184	-18.5062126515944	-5.26758400140084	-15.9566289619851	-2.9979690969118	-6.48749085962417	-2.41990016508545	-4.68085631011502	-7.38532680880656	-14.4243342784598	-6.28311596124666	-10.4267278677675	-6.69503868087303	-18.4267500001292	-7.86280737447868	-4.26612942721522	-15.2703034387695	-12.1362827675802	-19.5862588965782	-16.7627518532167	-8.58884057211751	-6.21504195227249	-4.52428866427701	-9.3937731448128	-13.836849603725	-17.7956386002183	-17.2994680044829	-19.4869855562557	-19.1314668074696	-17.2032923810023	-10.0653434839835	-18.0511664480929	-19.5862588965782	-12.6235696022325	-16.0497651183291	-12.0715844239576	-3.67800177291572	-18.6466782360422	-18.1652423357491	-10.5607688152164	-13.184284556707	-10.8057729334533	-8.63123130394058	-15.418749810344	-9.0183726177713	-13.7523158283631	-9.30041940219719	-10.6389339118847	-2.83438137231417	-7.04090134271717	-16.0770755831465	-8.5866044129911	-14.4039338014844	-2.80257939256109	-15.7970138592133	-5.89668759737768	-17.6675135286184	-6.72505788089849	-17.3805557625182	-19.4983447639556	-8.04575675528472	-17.0371354788704	-19.1314668074696	-19.2048146930997	-18.650562705281	-18.2540967005496	-15.5993220559858	-7.55602130162165	-8.21044371717385	-15.8953951022036	-16.4572739898118	-14.0777614989184	-11.8768560315147	-16.3497304458492	-16.9501229871399
MSM9VZMM	-18.1841247123031	-18.7776389938191	-10.8338200874416	-16.7972393271908	-17.136413763737	-7.00410810072891	-3.23516823217235	-4.18281705869196	-18.4869855562557	-17.6935433505647	-4.28556634528555	-16.7397509487973	-17.6675135286184	-3.46397509579644	-14.6121264769887	-15.9566289619851	-3.16884558190064	-15.7164631368034	-2.10812744853584	-3.88594792982661	-7.48644270109781	-9.22781959694966	-4.83676502750819	-15.9626600744079	-6.10331828762172	-18.4267500001292	-16.0183707269416	-7.11357872808503	-15.2703034387695	-12.1362827675802	-19.5862588965782	-16.7627518532167	-7.03839123169081	-6.31590386068255	-4.77211710266561	-6.43650440105171	-13.836849603725	-17.7956386002183	-17.2994680044829	-19.4869855562557	-19.1314668074696	-17.2032923810023	-17.8844305052041	-18.0511664480929	-19.5862588965782	-14.155748182329	-8.05682394978779	-18.0383912316908	-9.54653813536113	-6.54004062376121	-18.1652423357491	-17.6080550435583	-16.6504890801459	-14.0160234186624	-9.28433886416188	-17.4534287309697	-13.8095725411949	-13.7523158283631	-17.1183003453245	-9.89500801770099	-6.82695917339197	-9.32500471675378	-16.0770755831465	-10.1680265121074	-14.4039338014844	-3.55818481424219	-10.4876444463076	-17.8850698784898	-11.3553966480091	-6.23678390537643	-17.3805557625182	-19.4983447639556	-15.6793683009696	-15.8684662302485	-14.2310363096332	-11.122511852855	-11.0553976569965	-18.2540967005496	-19.7164293081908	-6.38465045298424	-9.62159370408475	-13.7716046909959	-16.4572739898118	-14.0777614989184	-9.03839123169081	-16.3497304458492	-16.9501229871399
PSM6XBRK	-18.1841247123031	-12.0276644261533	-12.0276644261533	-10.051315694218	-9.53346738935533	-5.13926765174976	-18.0407896527093	-5.83767920186404	-18.4869855562557	-3.99339108239779	-19.7164293081908	-16.7397509487973	-17.6675135286184	-2.13470827667714	-4.12454187427721	-15.9566289619851	-2.61360660414786	-10.1499999690774	-6.59894680312292	-3.4064463967867	-13.3852164307714	-14.4243342784598	-6.81220048154711	-12.8827160902422	-9.59404290926021	-3.69543680139412	-16.0183707269416	-6.47307557447567	-10.2287119450914	-7.21612656396362	-6.43952875174253	-16.7627518532167	-11.9367559299551	-17.9064972291286	-12.722251418049	-7.67728217608337	-13.836849603725	-17.7956386002183	-17.2994680044829	-19.4869855562557	-19.1314668074696	-17.2032923810023	-17.8844305052041	-18.0511664480929	-19.5862588965782	-10.9871853567982	-8.49647318187313	-19.0777614989184	-4.62069035435641	-18.6466782360422	-18.1652423357491	-5.37224278239685	-10.6894081613619	-10.7952532489919	-8.29157879239309	-7.87148883481895	-7.97088354446914	-13.7523158283631	-6.92783555169886	-7.99576434168702	-18.3821117428709	-6.30639848080941	-16.0770755831465	-12.063288335884	-11.2977535895211	-3.9821600117987	-15.7970138592133	-17.8850698784898	-8.5386813272345	-8.78778457808802	-17.3805557625182	-4.87923951550817	-15.6793683009696	-12.6126269268745	-12.2287119450914	-9.98433699448921	-10.2320866718721	-18.2540967005496	-19.7164293081908	-18.8432077832234	-8.80150681336032	-15.8953951022036	-16.4572739898118	-14.0777614989184	-17.4821997744315	-16.3497304458492	-16.9501229871399
PSM6XBSE	-18.1841247123031	-18.7776389938191	-7.97341221689487	-16.7972393271908	-17.136413763737	-7.65890159356999	-18.0407896527093	-18.4526273491019	-5.53515349134714	-17.6935433505647	-19.7164293081908	-3.47950546179722	-17.6675135286184	-19.5062126515944	-7.0481430919715	-15.9566289619851	-19.2646289118694	-9.544568918091	-7.54113801269072	-4.42988460810563	-14.764767945128	-14.4243342784598	-6.98385396361652	-15.9626600744079	-9.59404290926021	-18.4267500001292	-16.0183707269416	-14.7569940681854	-8.51398059825758	-12.1362827675802	-19.5862588965782	-16.7627518532167	-15.99960663352	-12.1713515945068	-14.4899917545868	-16.6369707029974	-12.0888894343148	-9.26446099889826	-10.270129748985	-19.4869855562557	-19.1314668074696	-17.2032923810023	-17.8844305052041	-18.0511664480929	-9.94593148047277	-16.2060575109875	-16.0497651183291	-10.2253914342197	-2.75145336281665	-18.6466782360422	-18.1652423357491	-9.77499865849286	-4.63790733987178	-6.33251844097601	-7.44503324454008	-12.673851935036	-9.66635739848904	-13.7523158283631	-17.1183003453245	-8.16341741296456	-2.175127362001	-4.23039032280857	-16.0770755831465	-19.2048146930997	-14.4039338014844	-1.96455268232381	-15.7970138592133	-17.8850698784898	-17.6675135286184	-5.33585844384864	-6.62037852176665	-9.93688634086976	-15.6793683009696	-8.14507226970793	-9.53771524704993	-7.34442930360168	-6.41175708966578	-18.2540967005496	-19.7164293081908	-18.8432077832234	-14.9114555230251	-15.8953951022036	-16.4572739898118	-14.0777614989184	-9.51734744935597	-16.3497304458492	-16.9501229871399
PSM6XBW3	-18.1841247123031	-18.7776389938191	-6.30978661153248	-16.7972393271908	-17.136413763737	-18.6466782360422	-18.0407896527093	-18.4526273491019	-18.4869855562557	-17.6935433505647	-19.7164293081908	-16.7397509487973	-17.6675135286184	-19.5062126515944	-15.6121264769887	-15.9566289619851	-19.2646289118694	-19.3859045190663	-18.4402284402118	-17.4402284402118	-14.764767945128	-14.4243342784598	-15.2404219279857	-15.9626600744079	-9.59404290926021	-18.4267500001292	-16.0183707269416	-14.7569940681854	-15.2703034387695	-12.1362827675802	-19.5862588965782	-16.7627518532167	-15.99960663352	-17.9064972291286	-14.4899917545868	-16.6369707029974	-13.836849603725	-10.6203228082145	-5.4008279476852	-19.4869855562557	-6.28709206426169	-8.23187009452667	-17.8844305052041	-5.34786338959149	-5.92801097095686	-6.43606034675097	-16.0497651183291	-19.0777614989184	-15.8432077832234	-7.1861631554109	-18.1652423357491	-17.6080550435583	-2.25513082840297	-17.8552659394907	-7.65934469704373	-18.4534287309697	-18.7356133145492	-13.7523158283631	-17.1183003453245	-18.4140272635307	-18.3821117428709	-15.9773363165653	-16.0770755831465	-8.09324122357389	-6.02392363501371	-14.9461468741913	-15.7970138592133	-17.8850698784898	-17.6675135286184	-1.93185638118105	-7.32291703246126	-19.4983447639556	-15.6793683009696	-10.5724942831239	-5.97776400615396	-3.50254839821101	-4.87658517178659	-18.2540967005496	-19.7164293081908	-18.8432077832234	-14.9114555230251	-2.03874136139824	-16.4572739898118	-14.0777614989184	-8.3545892527798	-16.3497304458492	-10.8481287257374
PSM7J4EF	-10.8850766896791	-18.7776389938191	-9.5100372583322	-16.7972393271908	-17.136413763737	-18.6466782360422	-18.0407896527093	-1.72481131388458	-5.53192986418104	-17.6935433505647	-19.7164293081908	-3.74872634822497	-17.6675135286184	-19.5062126515944	-4.55192133936851	-15.9566289619851	-19.2646289118694	-19.3859045190663	-5.61829014898422	-10.2703668455639	-11.2412204999044	-14.4243342784598	-9.63714917623554	-15.9626600744079	-9.59404290926021	-18.4267500001292	-16.0183707269416	-14.7569940681854	-6.42359724239297	-12.1362827675802	-19.5862588965782	-16.7627518532167	-15.99960663352	-17.9064972291286	-5.81629841169371	-16.6369707029974	-13.836849603725	-17.7956386002183	-17.2994680044829	-19.4869855562557	-19.1314668074696	-17.2032923810023	-17.8844305052041	-18.0511664480929	-19.5862588965782	-16.2060575109875	-7.37332403591175	-19.0777614989184	-3.41849035195988	-18.6466782360422	-18.1652423357491	-17.6080550435583	-16.6504890801459	-7.08417678975882	-7.17427025597977	-7.93088037929225	-5.90350940777611	-9.49275926690036	-9.5452266867945	-18.4140272635307	-18.3821117428709	-15.9773363165653	-12.8850766896791	-19.2048146930997	-14.4039338014844	-3.57929992076931	-15.7970138592133	-17.8850698784898	-9.73532957017444	-3.71671796245524	-17.3805557625182	-19.4983447639556	-3.48153201147711	-17.0371354788704	-19.1314668074696	-8.25572006959952	-8.10371697615447	-5.19945184995277	-5.46933492138903	-18.8432077832234	-10.4927592669004	-4.44161507745173	-13.8850766896791	-14.0777614989184	-6.2340249985002	-16.3497304458492	-16.9501229871399
PSMA265X	-14.6066723414731	-18.7776389938191	-7.42203309954581	-16.7972393271908	-17.136413763737	-18.6466782360422	-18.0407896527093	-18.4526273491019	-18.4869855562557	-17.6935433505647	-19.7164293081908	-2.94159026347941	-6.24514625594026	-19.5062126515944	-6.80361755684916	-15.9566289619851	-19.2646289118694	-6.20396478029051	-4.12559371673764	-1.42297789004512	-9.86199865217167	-14.4243342784598	-15.2404219279857	-15.9626600744079	-9.59404290926021	-7.36554038953841	-16.0183707269416	-5.12429652344699	-15.2703034387695	-12.1362827675802	-19.5862588965782	-15.6770616693645	-15.99960663352	-5.71952427245793	-14.4899917545868	-16.6369707029974	-9.93829383256434	-17.7956386002183	-12.4754278081949	-19.4869855562557	-19.1314668074696	-13.7510622508083	-11.5313842141689	-18.0511664480929	-10.6066723414731	-10.1756225242057	-7.65747094100665	-9.37328092118743	-2.96692250729071	-18.6466782360422	-18.1652423357491	-7.33721166647991	-12.2441022620884	-9.06088043803266	-6.66947369704536	-18.4534287309697	-18.7356133145492	-13.7523158283631	-17.1183003453245	-17.4140272635307	-6.47249052511533	-11.6066723414731	-16.0770755831465	-6.45595794399666	-14.4039338014844	-3.07763693480108	-15.7970138592133	-17.8850698784898	-8.25499690319172	-4.73777631288585	-17.3805557625182	-19.4983447639556	-10.9989897642519	-17.0371354788704	-19.1314668074696	-13.2441022620884	-18.650562705281	-18.2540967005496	-19.7164293081908	-18.8432077832234	-8.04406647222158	-10.5031347373647	-16.4572739898118	-14.0777614989184	-11.2242027046507	-16.3497304458492	-16.9501229871399
CSM5FZ3N_P	-18.1841247123031	-18.7776389938191	-17.6796664111482	-16.7972393271908	-17.136413763737	-4.10626791253468	-18.0407896527093	-12.1257334210787	-18.4869855562557	-17.6935433505647	-19.7164293081908	-6.18692206957721	-17.6675135286184	-19.5062126515944	-15.6121264769887	-15.9566289619851	-19.2646289118694	-2.97203305258581	-0.900520555050722	-4.03721971427515	-14.764767945128	-14.4243342784598	-15.2404219279857	-15.9626600744079	-9.59404290926021	-18.4267500001292	-16.0183707269416	-14.7569940681854	-15.2703034387695	-12.1362827675802	-19.5862588965782	-16.7627518532167	-15.99960663352	-17.9064972291286	-14.4899917545868	-16.6369707029974	-13.836849603725	-17.7956386002183	-8.51500782429243	-12.2477239454573	-4.98544482431205	-12.2059037697627	-11.261937804677	-18.0511664480929	-11.2548133702436	-11.2406691879233	-16.0497651183291	-8.20590376976265	-15.8432077832234	-18.6466782360422	-18.1652423357491	-17.6080550435583	-7.75210401920469	-9.73032472854876	-6.10476599161524	-18.4534287309697	-10.077798944015	-13.7523158283631	-13.3965873313718	-18.4140272635307	-18.3821117428709	-15.9773363165653	-5.20891251963499	-7.42379479886416	-14.4039338014844	-3.67574828525196	-15.7970138592133	-17.8850698784898	-17.6675135286184	-7.86351157231558	-17.3805557625182	-19.4983447639556	-5.39965337375687	-17.0371354788704	-19.1314668074696	-19.2048146930997	-18.650562705281	-18.2540967005496	-19.7164293081908	-18.8432077832234	-14.9114555230251	-12.087259273264	-11.8867262858913	-14.0777614989184	-17.4821997744315	-16.3497304458492	-8.09678204738254
CSM5FZ4A_P	-18.1841247123031	-18.7776389938191	-12.0353335133878	-16.7972393271908	-12.4503710126666	-4.33018498513478	-10.6131005127048	-9.50052485215605	-18.4869855562557	-7.38227349628324	-6.26371199546453	-16.7397509487973	-17.6675135286184	-19.5062126515944	-3.91719704531895	-15.9566289619851	-1.59371205712678	-11.5447633829416	-2.99848680019317	-2.01427720669999	-14.764767945128	-14.4243342784598	-15.2404219279857	-15.9626600744079	-9.59404290926021	-5.20396292542026	-16.0183707269416	-5.38744342232858	-15.2703034387695	-12.1362827675802	-19.5862588965782	-16.7627518532167	-7.35585341388235	-17.9064972291286	-14.4899917545868	-16.6369707029974	-7.72245055810344	-17.7956386002183	-10.5499066862176	-15.772299107554	-13.9243022009991	-15.5092647017202	-10.7191877710944	-18.0511664480929	-16.3572616082752	-9.32935561170528	-10.2697987670248	-19.0777614989184	-7.50364015252633	-18.6466782360422	-18.1652423357491	-17.6080550435583	-16.6504890801459	-17.8552659394907	-11.8847738368124	-18.4534287309697	-11.1556277471055	-13.7523158283631	-17.1183003453245	-18.4140272635307	-18.3821117428709	-9.40772667525815	-16.0770755831465	-5.1869609539103	-14.4039338014844	-5.57033858612237	-15.7970138592133	-17.8850698784898	-11.0718593894129	-5.9835264063745	-17.3805557625182	-19.4983447639556	-15.6793683009696	-17.0371354788704	-19.1314668074696	-19.2048146930997	-18.650562705281	-9.42889128525619	-16.6791897031625	-18.8432077832234	-7.63787278733308	-15.8953951022036	-11.5917268619122	-14.0777614989184	-17.4821997744315	-9.53198477822029	-6.3665903242999
HSM5MD8J_P	-18.1841247123031	-18.7776389938191	-17.6796664111482	-16.7972393271908	-17.136413763737	-18.6466782360422	-18.0407896527093	-10.3547289057675	-15.2085582576246	-17.6935433505647	-4.97963938345169	-6.20668097038396	-17.6675135286184	-19.5062126515944	-6.94021120294212	-15.9566289619851	-1.47421027368676	-4.54990046549855	-4.98144375491647	-6.70970905109291	-14.764767945128	-9.07413193740371	-15.2404219279857	-15.9626600744079	-9.59404290926021	-3.56117478610107	-16.0183707269416	-6.32082991910301	-15.2703034387695	-12.1362827675802	-19.5862588965782	-2.51883321892151	-8.25339271976369	-17.9064972291286	-5.89152257267729	-8.05036936423329	-9.01873369874462	-17.7956386002183	-5.60307873956296	-13.2389319066682	-19.1314668074696	-11.3177873273794	-11.4806378030614	-18.0511664480929	-8.17973129387321	-8.60493191263844	-16.0497651183291	-19.0777614989184	-15.8432077832234	-18.6466782360422	-18.1652423357491	-17.6080550435583	-7.81052718365148	-9.35680921620858	-9.1898944133596	-18.4534287309697	-8.93398597196314	-13.7523158283631	-9.60122794387502	-4.74724935174667	-18.3821117428709	-15.9773363165653	-16.0770755831465	-6.28895001902138	-14.4039338014844	-5.72491040156651	-15.7970138592133	-17.8850698784898	-17.6675135286184	-5.82179759716903	-17.3805557625182	-19.4983447639556	-15.6793683009696	-17.0371354788704	-19.1314668074696	-19.2048146930997	-18.650562705281	-13.6642377414008	-19.7164293081908	-6.30016563685088	-7.98455658342653	-13.2389319066682	-11.5551160190207	-14.0777614989184	-17.4821997744315	-4.04947532189373	-16.9501229871399
HSM5MD7Z_P	-18.1841247123031	-18.7776389938191	-10.1885990625516	-16.7972393271908	-17.136413763737	-3.60136137599246	-18.0407896527093	-15.5224997991051	-18.4869855562557	-17.6935433505647	-9.44568420205425	-4.05611172521045	-17.6675135286184	-19.5062126515944	-3.21667553953441	-15.9566289619851	-15.2329931819101	-19.3859045190663	-2.92682789897	-1.83547654531036	-7.39064283849629	-14.4243342784598	-15.2404219279857	-15.9626600744079	-5.54109108125574	-6.28276868748754	-16.0183707269416	-7.38039274180253	-6.356615767725	-12.1362827675802	-19.5862588965782	-16.7627518532167	-5.45200611336772	-17.9064972291286	-3.4206152931432	-6.03332083707373	-13.836849603725	-17.7956386002183	-11.8036815516491	-19.4869855562557	-19.1314668074696	-14.4444972871038	-17.8844305052041	-18.0511664480929	-11.0485686107727	-13.3886440523703	-16.0497651183291	-19.0777614989184	-8.68890688843879	-18.6466782360422	-18.1652423357491	-17.6080550435583	-9.95095781414625	-12.216691369581	-10.1416780151642	-11.0129447010419	-18.7356133145492	-13.7523158283631	-12.7499102952082	-6.81859622566042	-11.4024059536148	-15.9773363165653	-16.0770755831465	-10.052179864325	-14.4039338014844	-3.35026330114745	-15.7970138592133	-16.8850698784898	-17.6675135286184	-6.00603370523292	-17.3805557625182	-19.4983447639556	-7.58782604698303	-13.7382284901605	-19.1314668074696	-9.79760703723945	-18.650562705281	-11.0024268291279	-19.7164293081908	-9.94591047940893	-9.09251195836027	-8.8113108398723	-16.4572739898118	-14.0777614989184	-7.98334098799705	-16.3497304458492	-12.6924248005474
CSM5MCWK_P	-18.1841247123031	-18.7776389938191	-15.3407959047522	-16.7972393271908	-17.136413763737	-4.3254157004927	-3.32892223752194	-15.2704065768608	-18.4869855562557	-11.0890768121463	-19.7164293081908	-16.7397509487973	-8.10143605447474	-19.5062126515944	-11.7862070530746	-15.9566289619851	-6.10885475644351	-3.21149678638994	-3.54564912812342	-1.95822591271131	-11.3453113858747	-14.4243342784598	-6.44098585036721	-15.9626600744079	-6.21164170561535	-5.38231568838104	-16.0183707269416	-6.95903667367203	-15.2703034387695	-12.1362827675802	-19.5862588965782	-16.7627518532167	-11.5699668587197	-7.24381726838167	-3.09017179197323	-16.6369707029974	-13.836849603725	-12.3407959047522	-12.1470241613555	-19.4869855562557	-19.1314668074696	-16.2032923810023	-12.4243192603145	-18.0511664480929	-19.5862588965782	-12.1789082223753	-9.58858253688707	-18.0777614989184	-6.85315681737992	-5.22419202187799	-18.1652423357491	-10.3029744393172	-12.7800809502777	-15.0777614989184	-9.07400936405731	-14.2364592449375	-13.9348035450764	-10.0590976546534	-11.1430877467964	-10.1293942673337	-6.61185503634884	-7.84134860726703	-16.0770755831465	-7.8842361384172	-14.4039338014844	-3.80044987969507	-9.08718475280504	-17.8850698784898	-17.6675135286184	-4.22094694641541	-17.3805557625182	-19.4983447639556	-15.6793683009696	-17.0371354788704	-13.5541995428614	-12.6740393128674	-10.4728994407596	-11.0852951716038	-11.4532706340106	-18.8432077832234	-7.28904316622796	-13.1081351479619	-11.1951184495566	-13.0777614989184	-9.47908861816635	-16.3497304458492	-16.9501229871399
HSM5MD3L_P	-18.1841247123031	-18.7776389938191	-6.85556440004699	-16.7972393271908	-17.136413763737	-4.45761681295449	-11.5661412697327	-10.9031762570102	-18.4869855562557	-17.6935433505647	-19.7164293081908	-7.0478159620418	-7.62440892491184	-12.1876296464789	-9.49575194184126	-15.9566289619851	-19.2646289118694	-5.31947983363307	-4.57216505736043	-2.86391085462817	-5.39055013747808	-10.1154798607231	-15.2404219279857	-15.9626600744079	-5.71605863917573	-18.4267500001292	-16.0183707269416	-9.81482038258939	-15.2703034387695	-12.1362827675802	-19.5862588965782	-16.7627518532167	-15.99960663352	-4.04624297074562	-4.08932757286713	-16.6369707029974	-13.836849603725	-7.34632739249799	-6.03892493673123	-11.5188355549543	-19.1314668074696	-9.90317625701023	-8.68512930594975	-18.0511664480929	-11.0136002467039	-13.0807144425624	-16.0497651183291	-19.0777614989184	-3.68563939860467	-12.3031068638989	-18.1652423357491	-17.6080550435583	-8.10889721033313	-12.88806936462	-4.63087798070631	-5.36908843544962	-10.9184430136635	-13.7523158283631	-6.30185506768941	-8.48151001926549	-18.3821117428709	-11.8006065233697	-16.0770755831465	-8.52758802896327	-14.4039338014844	-2.44465092165133	-6.54599469662089	-17.8850698784898	-17.6675135286184	-4.93970213303535	-17.3805557625182	-19.4983447639556	-4.47479404345313	-17.0371354788704	-8.97318597825798	-13.7725921472001	-11.2832073064612	-4.23209150213308	-7.37368405493799	-18.8432077832234	-5.22066209741515	-8.04048996495292	-16.4572739898118	-14.0777614989184	-7.22866803022067	-16.3497304458492	-11.858322021226
